Ticker,Date,Open,High,Low,Close,Volume
VN30F2211,9/16/2022,1250.2,1252.2,1233.5,1235,187
VN30F2211,9/19/2022,1234,1234.1,1218.7,1222.1,239
VN30F2211,9/20/2022,1228,1233,1222,1231,288
VN30F2211,9/21/2022,1225,1227,1213.5,1217.5,548
VN30F2211,9/22/2022,1206.8,1219.4,1202,1219.4,1262
VN30F2211,9/23/2022,1219.8,1219.8,1201.9,1204.4,1106
VN30F2211,9/26/2022,1197,1197,1171,1183.9,645
VN30F2211,9/27/2022,1185.2,1191,1180,1183.4,1809
VN30F2211,9/28/2022,1171,1175,1159.1,1163,815
VN30F2211,9/29/2022,1170.7,1174.9,1149,1149,686
VN30F2211,9/30/2022,1141.9,1162.1,1136.6,1159,1503
VN30F2211,10/3/2022,1146,1240.1,1099.9,1104,3329
VN30F2211,10/4/2022,1113,1124.9,1096,1100,1602
VN30F2211,10/5/2022,1113,1131.8,1113,1115,1070
VN30F2211,10/6/2022,1118.2,1118.2,1076,1076,1432
VN30F2211,10/7/2022,1063.7,1065,1022.2,1029,1290
VN30F2211,10/10/2022,999,1045,999,1032.5,1293
VN30F2211,10/11/2022,1022.7,1023.1,979,984.6,1346
VN30F2211,10/12/2022,993,1033,993,1022,2090
VN30F2211,10/13/2022,1025,1030,1002.9,1030,4139
VN30F2211,10/14/2022,1051.4,1058.3,1041.1,1044,2605
VN30F2211,10/17/2022,1037,1037,1014,1034,8938
VN30F2211,10/18/2022,1043,1057,1040.1,1045,10238
VN30F2211,10/19/2022,1048.9,1048.9,1030.1,1038.1,11666
VN30F2211,10/20/2022,1031.1,1042,1027,1037.2,38565
VN30F2211,10/21/2022,1038.6,1038.8,981.6,985,417813
VN30F2211,10/24/2022,995.5,996,930.2,942,462274
VN30F2211,10/25/2022,940,985,932.1,961,644594
VN30F2211,10/26/2022,970,976.6,954.4,967.5,469159
VN30F2211,10/27/2022,975.5,1025,972.1,1025,474283
VN30F2211,10/28/2022,1027.2,1036.9,1013.6,1016,444719
VN30F2211,10/31/2022,1023.8,1027.9,984.3,1024,477212
VN30F2211,11/1/2022,1030.1,1047,1018,1018,472672
VN30F2211,11/2/2022,1015.1,1028.8,1003,1021,487585
VN30F2211,11/3/2022,1011,1024,1001.1,1001.1,392884
VN30F2211,11/4/2022,995.2,996.2,958.1,980,490878
VN30F2211,11/7/2022,980.2,991,950,950,429279
VN30F2211,11/8/2022,945.1,985.5,935,972.1,435199
VN30F2211,11/9/2022,976.9,988,955.5,959,410480
VN30F2211,11/10/2022,951,959.6,905.4,912.8,469015
VN30F2211,11/11/2022,934.1,959.8,930.5,938,533624
VN30F2211,11/14/2022,934,938,912.7,932,592383
VN30F2211,11/15/2022,926,926.9,884.6,895,533661
VN30F2211,11/16/2022,876.1,957.6,860.6,957.6,566310
VN30F2211,11/17/2022,953,973.8,950.2,972.5,291529
