,index,Ticker,Date,Open,High,Low,Close,Volume
0,1402,VDT,01/29/2021,17.18002,17.18002,17.18002,17.18002,0
1,1403,VDT,02/01/2021,17.18002,17.18002,17.18002,17.18002,0
2,1404,VDT,02/02/2021,17.18002,17.18002,17.18002,17.18002,0
3,1405,VDT,02/03/2021,17.18002,17.18002,17.18002,17.18002,0
4,1406,VDT,02/04/2021,17.18002,17.18002,17.18002,17.18002,0
5,1407,VDT,02/05/2021,17.18002,17.18002,17.18002,17.18002,0
6,1408,VDT,02/08/2021,17.18002,17.18002,17.18002,17.18002,0
7,1409,VDT,02/09/2021,17.18002,17.18002,17.18002,17.18002,0
8,1410,VDT,02/17/2021,17.18002,17.18002,17.18002,17.18002,0
9,1411,VDT,02/18/2021,17.18002,17.18002,17.18002,17.18002,0
10,1412,VDT,02/19/2021,17.18002,17.18002,17.18002,17.18002,0
11,1413,VDT,02/22/2021,18.03902,18.03902,14.68892,14.68892,1100
12,1414,VDT,02/23/2021,15.03252,15.03252,15.03252,15.03252,0
13,1415,VDT,02/24/2021,17.18002,17.18002,17.18002,17.18002,100
14,1416,VDT,02/25/2021,17.18002,17.18002,17.18002,17.18002,0
15,1417,VDT,02/26/2021,17.18002,17.18002,17.18002,17.18002,0
16,1418,VDT,03/01/2021,17.18002,17.18002,17.18002,17.18002,0
17,1419,VDT,03/02/2021,17.18002,17.18002,17.18002,17.18002,0
18,1420,VDT,03/03/2021,17.18002,17.18002,17.18002,17.18002,0
19,1421,VDT,03/04/2021,17.18002,17.18002,17.18002,17.18002,0
20,1422,VDT,03/05/2021,17.18002,17.18002,17.18002,17.18002,0
21,1423,VDT,03/08/2021,17.18002,17.18002,17.18002,17.18002,300
22,1424,VDT,03/09/2021,17.18002,17.18002,17.18002,17.18002,0
23,1425,VDT,03/10/2021,17.18002,17.18002,17.18002,17.18002,0
24,1426,VDT,03/11/2021,17.09412,17.09412,17.09412,17.09412,300
25,1427,VDT,03/12/2021,17.09412,17.09412,17.09412,17.09412,0
26,1428,VDT,03/15/2021,14.60302,14.60302,14.60302,14.60302,200
27,1429,VDT,03/16/2021,14.60302,14.60302,14.60302,14.60302,0
28,1430,VDT,03/17/2021,14.60302,14.60302,14.60302,14.60302,0
29,1431,VDT,03/18/2021,12.97091,12.97091,12.97091,12.97091,2800
30,1432,VDT,03/19/2021,12.97091,12.97091,12.97091,12.97091,0
31,1433,VDT,03/22/2021,12.97091,12.97091,12.97091,12.97091,0
32,1434,VDT,03/23/2021,12.97091,12.97091,12.97091,12.97091,0
33,1435,VDT,03/24/2021,12.97091,12.97091,12.97091,12.97091,0
34,1436,VDT,03/25/2021,12.97091,12.97091,12.97091,12.97091,0
35,1437,VDT,03/26/2021,14.86072,14.86072,14.86072,14.86072,100
36,1438,VDT,03/29/2021,17.00822,17.00822,17.00822,17.00822,100
37,1439,VDT,03/30/2021,17.00822,17.00822,17.00822,17.00822,0
38,1440,VDT,03/31/2021,17.18002,17.18002,17.18002,17.18002,600
39,1441,VDT,04/01/2021,15.89152,15.89152,15.89152,15.89152,100
40,1442,VDT,04/02/2021,15.89152,15.89152,15.89152,15.89152,0
41,1443,VDT,04/05/2021,15.89152,15.89152,15.89152,15.89152,0
42,1444,VDT,04/06/2021,15.89152,15.89152,15.89152,15.89152,0
43,1445,VDT,04/07/2021,15.11842,15.11842,15.11842,15.11842,700
44,1446,VDT,04/08/2021,15.11842,15.11842,15.11842,15.11842,0
45,1447,VDT,04/09/2021,15.11842,15.11842,15.11842,15.11842,0
46,1448,VDT,04/12/2021,15.11842,15.11842,15.11842,15.11842,0
47,1449,VDT,04/13/2021,17.18002,17.18002,17.18002,17.18002,400
48,1450,VDT,04/14/2021,17.18002,17.18002,17.18002,17.18002,0
49,1451,VDT,04/15/2021,17.18002,17.18002,17.18002,17.18002,0
50,1452,VDT,04/16/2021,17.18002,17.18002,17.18002,17.18002,0
51,1453,VDT,04/19/2021,17.18002,17.18002,17.18002,17.18002,0
52,1454,VDT,04/20/2021,17.18002,17.18002,17.18002,17.18002,0
53,1455,VDT,04/22/2021,17.18002,17.18002,17.18002,17.18002,0
54,1456,VDT,04/23/2021,17.18002,17.18002,17.18002,17.18002,0
55,1457,VDT,04/26/2021,17.18002,17.18002,17.18002,17.18002,0
56,1458,VDT,04/27/2021,17.18002,17.18002,17.18002,17.18002,0
57,1459,VDT,04/28/2021,17.18002,17.18002,17.18002,17.18002,0
58,1460,VDT,04/29/2021,17.18002,17.18002,17.18002,17.18002,0
59,1461,VDT,05/04/2021,17.60952,17.60952,17.60952,17.60952,1600
60,1462,VDT,05/05/2021,17.95312,17.95312,17.95312,17.95312,600
61,1463,VDT,05/06/2021,17.95312,17.95312,17.95312,17.95312,0
62,1464,VDT,05/07/2021,17.35182,17.35182,17.35182,17.35182,700
