Ticker,Date,Open,High,Low,Close,Volume
KBC,12/18/2007,33.52616,33.73439,33.52616,33.73439,20000
KBC,12/19/2007,36.94178,36.94178,36.94178,36.94178,22000
KBC,12/20/2007,40.62684,40.62684,40.62684,40.62684,37800
KBC,12/21/2007,45.36451,45.36451,44.39211,44.68806,14400
KBC,12/24/2007,45.65091,45.65091,41.50797,44.02122,2800
KBC,12/25/2007,42.02243,42.02243,42.02243,42.02243,6000
KBC,12/26/2007,38.39812,39.01096,38.39812,38.44038,7800
KBC,12/27/2007,36.15945,39.93522,33.96192,35.40031,3500
KBC,12/28/2007,35.80438,41.04867,35.80438,40.58532,4600
KBC,1/2/2008,42.06469,42.06469,39.7024,41.64782,7400
KBC,1/3/2008,39.80359,41.2778,39.80359,40.81447,6800
KBC,1/4/2008,40.81465,40.81465,40.81465,40.81465,5100
KBC,1/7/2008,39.60527,39.60527,38.19798,39.56507,7400
KBC,1/8/2008,39.70156,39.90412,36.46062,39.35721,8900
KBC,1/9/2008,39.56541,39.56541,39.56541,39.56541,300
KBC,1/10/2008,38.71648,39.73098,38.71648,39.56535,7100
KBC,1/11/2008,39.71019,40.12819,39.71019,39.98189,1100
KBC,1/14/2008,37.6848,37.6848,35.42764,37.58666,5300
KBC,1/15/2008,39.5442,39.5442,39.5442,39.5442,7000
KBC,1/16/2008,38.21515,39.64821,38.21515,39.56514,19900
KBC,1/17/2008,40.12663,40.12663,38.67126,39.56527,32500
KBC,1/18/2008,39.23071,40.06541,39.23071,39.77327,37900
KBC,1/21/2008,40.19013,40.19013,39.56541,39.98189,30300
KBC,1/22/2008,39.98189,39.98189,39.98189,39.98189,30000
KBC,1/23/2008,38.54418,38.54418,37.33337,38.524,32900
KBC,1/24/2008,39.87719,39.87719,39.87719,39.87719,33000
KBC,1/25/2008,39.77327,39.77327,39.77327,39.77327,30500
KBC,1/28/2008,39.50275,39.50275,38.52403,39.50275,31400
KBC,1/29/2008,39.56539,39.56539,38.95038,39.56539,33200
KBC,1/30/2008,39.95872,39.95872,39.0413,39.87717,38200
KBC,1/31/2008,40.60661,40.71072,40.60661,40.71072,36000
KBC,2/1/2008,39.71367,40.54103,38.26577,40.08598,36400
KBC,2/12/2008,40.896,40.896,37.8288,38.52403,38700
KBC,2/13/2008,37.8185,38.02074,36.80732,37.8994,36500
